timestamp,demand_mw,region
2023-05-06 05:00:00,394078,US48
2023-05-06 06:00:00,378044,US48
2023-05-06 07:00:00,364825,US48
2023-05-06 08:00:00,355971,US48
2023-05-06 09:00:00,351199,US48
2023-05-06 10:00:00,349540,US48
2023-05-06 11:00:00,353408,US48
2023-05-06 12:00:00,358828,US48
2023-05-06 13:00:00,368226,US48
2023-05-06 14:00:00,380182,US48
2023-05-06 15:00:00,391275,US48
2023-05-06 16:00:00,401940,US48
2023-05-06 17:00:00,410449,US48
2023-05-06 18:00:00,417068,US48
2023-05-06 19:00:00,423805,US48
2023-05-06 20:00:00,430078,US48
2023-05-06 21:00:00,437458,US48
2023-05-06 22:00:00,444008,US48
2023-05-06 23:00:00,446039,US48
2023-05-07 00:00:00,443520,US48
2023-05-07 01:00:00,441840,US48
2023-05-07 02:00:00,437033,US48
2023-05-07 03:00:00,423612,US48
2023-05-07 04:00:00,406388,US48
2023-05-07 05:00:00,387964,US48
2023-05-07 06:00:00,372192,US48
2023-05-07 07:00:00,358994,US48
2023-05-07 08:00:00,349325,US48
2023-05-07 09:00:00,344216,US48
2023-05-07 10:00:00,342583,US48
2023-05-07 11:00:00,343398,US48
2023-05-07 12:00:00,347007,US48
2023-05-07 13:00:00,358057,US48
2023-05-07 14:00:00,372588,US48
2023-05-07 15:00:00,386238,US48
2023-05-07 16:00:00,398613,US48
2023-05-07 17:00:00,409626,US48
2023-05-07 18:00:00,421099,US48
2023-05-07 19:00:00,430142,US48
2023-05-07 20:00:00,439061,US48
2023-05-07 21:00:00,447583,US48
2023-05-07 22:00:00,456641,US48
2023-05-07 23:00:00,460679,US48
2023-05-08 00:00:00,459760,US48
2023-05-08 01:00:00,458220,US48
2023-05-08 02:00:00,453097,US48
2023-05-08 03:00:00,437088,US48
2023-05-08 04:00:00,415725,US48
2023-05-08 05:00:00,395922,US48
2023-05-08 06:00:00,377213,US48
2023-05-08 07:00:00,363409,US48
2023-05-08 08:00:00,355502,US48
2023-05-08 09:00:00,353722,US48
2023-05-08 10:00:00,360994,US48
2023-05-08 11:00:00,376920,US48
2023-05-08 12:00:00,396426,US48
2023-05-08 13:00:00,410623,US48
2023-05-08 14:00:00,422969,US48
2023-05-08 15:00:00,436485,US48
2023-05-08 16:00:00,448738,US48
2023-05-08 17:00:00,459580,US48
2023-05-08 18:00:00,471040,US48
2023-05-08 19:00:00,481575,US48
2023-05-08 20:00:00,491392,US48
2023-05-08 21:00:00,500499,US48
2023-05-08 22:00:00,508894,US48
2023-05-08 23:00:00,510363,US48
2023-05-09 00:00:00,504530,US48
2023-05-09 01:00:00,497437,US48
2023-05-09 02:00:00,486040,US48
2023-05-09 03:00:00,464029,US48
2023-05-09 04:00:00,438348,US48
2023-05-09 05:00:00,415291,US48
2023-05-09 06:00:00,394138,US48
2023-05-09 07:00:00,378636,US48
2023-05-09 08:00:00,367321,US48
2023-05-09 09:00:00,364018,US48
2023-05-09 10:00:00,369559,US48
2023-05-09 11:00:00,384681,US48
2023-05-09 12:00:00,402259,US48
2023-05-09 13:00:00,414498,US48
2023-05-09 14:00:00,426674,US48
2023-05-09 15:00:00,439554,US48
2023-05-09 16:00:00,450676,US48
2023-05-09 17:00:00,461304,US48
2023-05-09 18:00:00,471600,US48
2023-05-09 19:00:00,479828,US48
2023-05-09 20:00:00,486283,US48
2023-05-09 21:00:00,492464,US48
2023-05-09 22:00:00,496554,US48
2023-05-09 23:00:00,496440,US48
2023-05-10 00:00:00,491164,US48
2023-05-10 01:00:00,484806,US48
2023-05-10 02:00:00,476330,US48
2023-05-10 03:00:00,456329,US48
2023-05-10 04:00:00,432606,US48
2023-05-10 05:00:00,408864,US48
2023-05-10 06:00:00,389541,US48
2023-05-10 07:00:00,373946,US48
2023-05-10 08:00:00,363891,US48
2023-05-10 09:00:00,360397,US48
2023-05-10 10:00:00,365729,US48
2023-05-10 11:00:00,383051,US48
2023-05-10 12:00:00,398889,US48
2023-05-10 13:00:00,410918,US48
2023-05-10 14:00:00,421366,US48
2023-05-10 15:00:00,432163,US48
2023-05-10 16:00:00,442371,US48
2023-05-10 17:00:00,452091,US48
2023-05-10 18:00:00,460950,US48
2023-05-10 19:00:00,470949,US48
2023-05-10 20:00:00,479097,US48
2023-05-10 21:00:00,486752,US48
2023-05-10 22:00:00,492992,US48
2023-05-10 23:00:00,492420,US48
2023-05-11 00:00:00,486660,US48
2023-05-11 01:00:00,480769,US48
2023-05-11 02:00:00,472335,US48
2023-05-11 03:00:00,454192,US48
2023-05-11 04:00:00,431460,US48
2023-05-11 05:00:00,408306,US48
2023-05-11 06:00:00,390013,US48
2023-05-11 07:00:00,375549,US48
2023-05-11 08:00:00,366590,US48
2023-05-11 09:00:00,363956,US48
2023-05-11 10:00:00,369584,US48
2023-05-11 11:00:00,386038,US48
2023-05-11 12:00:00,403019,US48
2023-05-11 13:00:00,416646,US48
2023-05-11 14:00:00,428564,US48
2023-05-11 15:00:00,441229,US48
2023-05-11 16:00:00,452996,US48
2023-05-11 17:00:00,463903,US48
2023-05-11 18:00:00,475166,US48
2023-05-11 19:00:00,486415,US48
2023-05-11 20:00:00,496770,US48
2023-05-11 21:00:00,505771,US48
2023-05-11 22:00:00,512395,US48
2023-05-11 23:00:00,512481,US48
2023-05-12 00:00:00,505333,US48
2023-05-12 01:00:00,499404,US48
2023-05-12 02:00:00,489600,US48
2023-05-12 03:00:00,469743,US48
2023-05-12 04:00:00,445168,US48
2023-05-12 05:00:00,421531,US48
2023-05-12 06:00:00,402379,US48
2023-05-12 07:00:00,386659,US48
2023-05-12 08:00:00,376230,US48
2023-05-12 09:00:00,371972,US48
2023-05-12 10:00:00,377833,US48
2023-05-12 11:00:00,392142,US48
2023-05-12 12:00:00,408652,US48
2023-05-12 13:00:00,424166,US48
2023-05-12 14:00:00,438367,US48
2023-05-12 15:00:00,452577,US48
2023-05-12 16:00:00,466783,US48
2023-05-12 17:00:00,479767,US48
2023-05-12 18:00:00,492309,US48
2023-05-12 19:00:00,503246,US48
2023-05-12 20:00:00,511973,US48
2023-05-12 21:00:00,518492,US48
2023-05-12 22:00:00,522858,US48
2023-05-12 23:00:00,519119,US48
2023-05-13 00:00:00,509158,US48
2023-05-13 01:00:00,500343,US48
2023-05-13 02:00:00,490817,US48
2023-05-13 03:00:00,472247,US48
2023-05-13 04:00:00,449228,US48
2023-05-13 05:00:00,424568,US48
2023-05-13 06:00:00,403999,US48
2023-05-13 07:00:00,385068,US48
2023-05-13 08:00:00,372284,US48
2023-05-13 09:00:00,364975,US48
2023-05-13 10:00:00,361974,US48
2023-05-13 11:00:00,362836,US48
2023-05-13 12:00:00,369067,US48
2023-05-13 13:00:00,382208,US48
2023-05-13 14:00:00,399877,US48
2023-05-13 15:00:00,416567,US48
2023-05-13 16:00:00,432068,US48
2023-05-13 17:00:00,445613,US48
2023-05-13 18:00:00,457185,US48
2023-05-13 19:00:00,466276,US48
2023-05-13 20:00:00,474088,US48
2023-05-13 21:00:00,480960,US48
2023-05-13 22:00:00,486595,US48
2023-05-13 23:00:00,486326,US48
2023-05-14 00:00:00,480623,US48
2023-05-14 01:00:00,474894,US48
2023-05-14 02:00:00,467852,US48
2023-05-14 03:00:00,451937,US48
2023-05-14 04:00:00,430790,US48
2023-05-14 05:00:00,408280,US48
2023-05-14 06:00:00,386195,US48
2023-05-14 07:00:00,369652,US48
2023-05-14 08:00:00,358061,US48
2023-05-14 09:00:00,349982,US48
2023-05-14 10:00:00,346545,US48
2023-05-14 11:00:00,345965,US48
2023-05-14 12:00:00,350511,US48
2023-05-14 13:00:00,364752,US48
2023-05-14 14:00:00,383259,US48
2023-05-14 15:00:00,399424,US48
2023-05-14 16:00:00,415261,US48
2023-05-14 17:00:00,429592,US48
2023-05-14 18:00:00,442164,US48
2023-05-14 19:00:00,451072,US48
2023-05-14 20:00:00,460159,US48
2023-05-14 21:00:00,469778,US48
2023-05-14 22:00:00,478787,US48
2023-05-14 23:00:00,481091,US48
2023-05-15 00:00:00,478377,US48
2023-05-15 01:00:00,476532,US48
2023-05-15 02:00:00,470988,US48
2023-05-15 03:00:00,454526,US48
2023-05-15 04:00:00,430584,US48
2023-05-15 05:00:00,406621,US48
2023-05-15 06:00:00,386427,US48
2023-05-15 07:00:00,372239,US48
2023-05-15 08:00:00,360918,US48
2023-05-15 09:00:00,358106,US48
2023-05-15 10:00:00,364355,US48
2023-05-15 11:00:00,380860,US48
2023-05-15 12:00:00,399133,US48
2023-05-15 13:00:00,413955,US48
2023-05-15 14:00:00,427574,US48
2023-05-15 15:00:00,442341,US48
2023-05-15 16:00:00,458623,US48
2023-05-15 17:00:00,473116,US48
2023-05-15 18:00:00,486605,US48
2023-05-15 19:00:00,496689,US48
2023-05-15 20:00:00,505466,US48
2023-05-15 21:00:00,511100,US48
2023-05-15 22:00:00,516596,US48
2023-05-15 23:00:00,516093,US48
2023-05-16 00:00:00,509926,US48
2023-05-16 01:00:00,503945,US48
2023-05-16 02:00:00,493856,US48
2023-05-16 03:00:00,470680,US48
2023-05-16 04:00:00,442865,US48
2023-05-16 05:00:00,417781,US48
2023-05-16 06:00:00,396881,US48
2023-05-16 07:00:00,381915,US48
2023-05-16 08:00:00,369488,US48
2023-05-16 09:00:00,365496,US48
2023-05-16 10:00:00,371045,US48
2023-05-16 11:00:00,385461,US48
2023-05-16 12:00:00,403745,US48
2023-05-16 13:00:00,418554,US48
2023-05-16 14:00:00,431835,US48
2023-05-16 15:00:00,446221,US48
2023-05-16 16:00:00,461780,US48
2023-05-16 17:00:00,476587,US48
2023-05-16 18:00:00,491076,US48
2023-05-16 19:00:00,502730,US48
2023-05-16 20:00:00,512009,US48
2023-05-16 21:00:00,518993,US48
2023-05-16 22:00:00,521627,US48
2023-05-16 23:00:00,519007,US48
2023-05-17 00:00:00,511248,US48
2023-05-17 01:00:00,505282,US48
2023-05-17 02:00:00,495022,US48
2023-05-17 03:00:00,474098,US48
2023-05-17 04:00:00,446093,US48
2023-05-17 05:00:00,418916,US48
2023-05-17 06:00:00,399919,US48
2023-05-17 07:00:00,382174,US48
2023-05-17 08:00:00,371282,US48
2023-05-17 09:00:00,366930,US48
2023-05-17 10:00:00,370990,US48
2023-05-17 11:00:00,385564,US48
2023-05-17 12:00:00,402987,US48
2023-05-17 13:00:00,415875,US48
2023-05-17 14:00:00,426780,US48
2023-05-17 15:00:00,438194,US48
2023-05-17 16:00:00,451140,US48
2023-05-17 17:00:00,463638,US48
2023-05-17 18:00:00,474289,US48
2023-05-17 19:00:00,482893,US48
2023-05-17 20:00:00,493270,US48
2023-05-17 21:00:00,500959,US48
2023-05-17 22:00:00,508506,US48
2023-05-17 23:00:00,511495,US48
2023-05-18 00:00:00,507587,US48
2023-05-18 01:00:00,501310,US48
2023-05-18 02:00:00,490343,US48
2023-05-18 03:00:00,468585,US48
2023-05-18 04:00:00,441881,US48
2023-05-18 05:00:00,415546,US48
2023-05-18 06:00:00,393777,US48
2023-05-18 07:00:00,377824,US48
2023-05-18 08:00:00,368046,US48
2023-05-18 09:00:00,364403,US48
2023-05-18 10:00:00,369397,US48
2023-05-18 11:00:00,383491,US48
2023-05-18 12:00:00,400493,US48
2023-05-18 13:00:00,412090,US48
2023-05-18 14:00:00,423449,US48
2023-05-18 15:00:00,435406,US48
2023-05-18 16:00:00,447411,US48
2023-05-18 17:00:00,459476,US48
2023-05-18 18:00:00,470608,US48
2023-05-18 19:00:00,479925,US48
2023-05-18 20:00:00,488699,US48
2023-05-18 21:00:00,494753,US48
2023-05-18 22:00:00,505295,US48
2023-05-18 23:00:00,506086,US48
2023-05-19 00:00:00,501682,US48
2023-05-19 01:00:00,496837,US48
2023-05-19 02:00:00,488266,US48
2023-05-19 03:00:00,467645,US48
2023-05-19 04:00:00,442212,US48
2023-05-19 05:00:00,417738,US48
2023-05-19 06:00:00,397932,US48
2023-05-19 07:00:00,380489,US48
2023-05-19 08:00:00,370326,US48
2023-05-19 09:00:00,365688,US48
2023-05-19 10:00:00,369891,US48
2023-05-19 11:00:00,384455,US48
2023-05-19 12:00:00,400826,US48
2023-05-19 13:00:00,415085,US48
2023-05-19 14:00:00,428767,US48
2023-05-19 15:00:00,441884,US48
2023-05-19 16:00:00,455252,US48
2023-05-19 17:00:00,467085,US48
2023-05-19 18:00:00,477528,US48
2023-05-19 19:00:00,484930,US48
2023-05-19 20:00:00,491646,US48
2023-05-19 21:00:00,497071,US48
2023-05-19 22:00:00,500018,US48
2023-05-19 23:00:00,496269,US48
2023-05-20 00:00:00,490318,US48
2023-05-20 01:00:00,481672,US48
2023-05-20 02:00:00,472572,US48
2023-05-20 03:00:00,455509,US48
2023-05-20 04:00:00,435235,US48
2023-05-20 05:00:00,412099,US48
2023-05-20 06:00:00,392666,US48
2023-05-20 07:00:00,377262,US48
2023-05-20 08:00:00,366348,US48
2023-05-20 09:00:00,358531,US48
2023-05-20 10:00:00,356333,US48
2023-05-20 11:00:00,358167,US48
2023-05-20 12:00:00,365155,US48
2023-05-20 13:00:00,378355,US48
2023-05-20 14:00:00,392976,US48
2023-05-20 15:00:00,407564,US48
2023-05-20 16:00:00,420775,US48
2023-05-20 17:00:00,431086,US48
2023-05-20 18:00:00,438633,US48
2023-05-20 19:00:00,445346,US48
2023-05-20 20:00:00,452225,US48
2023-05-20 21:00:00,459478,US48
2023-05-20 22:00:00,465821,US48
2023-05-20 23:00:00,467113,US48
2023-05-21 00:00:00,463760,US48
2023-05-21 01:00:00,459403,US48
2023-05-21 02:00:00,453398,US48
2023-05-21 03:00:00,439136,US48
2023-05-21 04:00:00,419501,US48
2023-05-21 05:00:00,399045,US48
2023-05-21 06:00:00,382153,US48
2023-05-21 07:00:00,366587,US48
2023-05-21 08:00:00,355760,US48
2023-05-21 09:00:00,348917,US48
2023-05-21 10:00:00,345763,US48
2023-05-21 11:00:00,344727,US48
2023-05-21 12:00:00,349070,US48
2023-05-21 13:00:00,360666,US48
2023-05-21 14:00:00,373907,US48
2023-05-21 15:00:00,386735,US48
2023-05-21 16:00:00,399287,US48
2023-05-21 17:00:00,411295,US48
2023-05-21 18:00:00,422154,US48
2023-05-21 19:00:00,430395,US48
2023-05-21 20:00:00,439979,US48
2023-05-21 21:00:00,451303,US48
2023-05-21 22:00:00,463165,US48
2023-05-21 23:00:00,469567,US48
2023-05-22 00:00:00,471320,US48
2023-05-22 01:00:00,469047,US48
2023-05-22 02:00:00,463809,US48
2023-05-22 03:00:00,445987,US48
2023-05-22 04:00:00,422448,US48
2023-05-22 05:00:00,398767,US48
2023-05-22 06:00:00,380165,US48
2023-05-22 07:00:00,366830,US48
2023-05-22 08:00:00,356440,US48
2023-05-22 09:00:00,354351,US48
2023-05-22 10:00:00,361127,US48
2023-05-22 11:00:00,376009,US48
2023-05-22 12:00:00,393462,US48
2023-05-22 13:00:00,408739,US48
2023-05-22 14:00:00,423632,US48
2023-05-22 15:00:00,436649,US48
2023-05-22 16:00:00,451182,US48
2023-05-22 17:00:00,464727,US48
2023-05-22 18:00:00,478845,US48
2023-05-22 19:00:00,491079,US48
2023-05-22 20:00:00,502638,US48
2023-05-22 21:00:00,513245,US48
2023-05-22 22:00:00,521094,US48
2023-05-22 23:00:00,522132,US48
2023-05-23 00:00:00,516836,US48
2023-05-23 01:00:00,509195,US48
2023-05-23 02:00:00,497124,US48
2023-05-23 03:00:00,474420,US48
2023-05-23 04:00:00,446012,US48
2023-05-23 05:00:00,420136,US48
2023-05-23 06:00:00,397542,US48
2023-05-23 07:00:00,381848,US48
2023-05-23 08:00:00,369258,US48
2023-05-23 09:00:00,364891,US48
2023-05-23 10:00:00,370141,US48
2023-05-23 11:00:00,384529,US48
2023-05-23 12:00:00,400919,US48
2023-05-23 13:00:00,414018,US48
2023-05-23 14:00:00,426980,US48
2023-05-23 15:00:00,440907,US48
2023-05-23 16:00:00,454509,US48
2023-05-23 17:00:00,468492,US48
2023-05-23 18:00:00,481283,US48
2023-05-23 19:00:00,493200,US48
2023-05-23 20:00:00,503903,US48
2023-05-23 21:00:00,513950,US48
2023-05-23 22:00:00,520978,US48
2023-05-23 23:00:00,520506,US48
2023-05-24 00:00:00,514633,US48
2023-05-24 01:00:00,506435,US48
2023-05-24 02:00:00,495290,US48
2023-05-24 03:00:00,472723,US48
2023-05-24 04:00:00,445108,US48
2023-05-24 05:00:00,418570,US48
2023-05-24 06:00:00,396702,US48
2023-05-24 07:00:00,381236,US48
2023-05-24 08:00:00,369012,US48
2023-05-24 09:00:00,365164,US48
2023-05-24 10:00:00,369355,US48
2023-05-24 11:00:00,384399,US48
2023-05-24 12:00:00,399662,US48
2023-05-24 13:00:00,413368,US48
2023-05-24 14:00:00,425177,US48
2023-05-24 15:00:00,437639,US48
2023-05-24 16:00:00,451437,US48
2023-05-24 17:00:00,464937,US48
2023-05-24 18:00:00,477966,US48
2023-05-24 19:00:00,489931,US48
2023-05-24 20:00:00,500665,US48
2023-05-24 21:00:00,509536,US48
2023-05-24 22:00:00,515646,US48
2023-05-24 23:00:00,514535,US48
2023-05-25 00:00:00,505599,US48
2023-05-25 01:00:00,495763,US48
2023-05-25 02:00:00,484636,US48
2023-05-25 03:00:00,463200,US48
2023-05-25 04:00:00,436715,US48
2023-05-25 05:00:00,411950,US48
2023-05-25 06:00:00,391409,US48
2023-05-25 07:00:00,376273,US48
2023-05-25 08:00:00,365040,US48
2023-05-25 09:00:00,361374,US48
2023-05-25 10:00:00,364258,US48
2023-05-25 11:00:00,378901,US48
2023-05-25 12:00:00,394352,US48
2023-05-25 13:00:00,405969,US48
2023-05-25 14:00:00,416441,US48
2023-05-25 15:00:00,428178,US48
2023-05-25 16:00:00,440591,US48
2023-05-25 17:00:00,452045,US48
2023-05-25 18:00:00,463522,US48
2023-05-25 19:00:00,473713,US48
2023-05-25 20:00:00,482476,US48
2023-05-25 21:00:00,489930,US48
2023-05-25 22:00:00,495442,US48
2023-05-25 23:00:00,495650,US48
2023-05-26 00:00:00,490309,US48
2023-05-26 01:00:00,483439,US48
2023-05-26 02:00:00,475117,US48
2023-05-26 03:00:00,456126,US48
2023-05-26 04:00:00,431839,US48
2023-05-26 05:00:00,408836,US48
2023-05-26 06:00:00,389167,US48
2023-05-26 07:00:00,372759,US48
2023-05-26 08:00:00,362590,US48
2023-05-26 09:00:00,359061,US48
2023-05-26 10:00:00,362801,US48
2023-05-26 11:00:00,373126,US48
2023-05-26 12:00:00,386706,US48
2023-05-26 13:00:00,398699,US48
2023-05-26 14:00:00,411247,US48
2023-05-26 15:00:00,424457,US48
2023-05-26 16:00:00,436895,US48
2023-05-26 17:00:00,446730,US48
2023-05-26 18:00:00,456107,US48
2023-05-26 19:00:00,465508,US48
2023-05-26 20:00:00,473600,US48
2023-05-26 21:00:00,479288,US48
2023-05-26 22:00:00,484293,US48
2023-05-26 23:00:00,483503,US48
2023-05-27 00:00:00,476220,US48
2023-05-27 01:00:00,465991,US48
2023-05-27 02:00:00,456753,US48
2023-05-27 03:00:00,439700,US48
2023-05-27 04:00:00,418036,US48
2023-05-27 05:00:00,396827,US48
2023-05-27 06:00:00,377619,US48
2023-05-27 07:00:00,361936,US48
2023-05-27 08:00:00,351269,US48
2023-05-27 09:00:00,344802,US48
2023-05-27 10:00:00,342698,US48
2023-05-27 11:00:00,343338,US48
2023-05-27 12:00:00,347696,US48
2023-05-27 13:00:00,357719,US48
2023-05-27 14:00:00,370738,US48
2023-05-27 15:00:00,385197,US48
2023-05-27 16:00:00,397768,US48
2023-05-27 17:00:00,408644,US48
2023-05-27 18:00:00,418889,US48
2023-05-27 19:00:00,427698,US48
2023-05-27 20:00:00,437270,US48
2023-05-27 21:00:00,446822,US48
2023-05-27 22:00:00,455306,US48
2023-05-27 23:00:00,458173,US48
2023-05-28 00:00:00,452944,US48
2023-05-28 01:00:00,446661,US48
2023-05-28 02:00:00,439562,US48
2023-05-28 03:00:00,425918,US48
2023-05-28 04:00:00,407575,US48
2023-05-28 05:00:00,387471,US48
2023-05-28 06:00:00,370774,US48
2023-05-28 07:00:00,356159,US48
2023-05-28 08:00:00,345613,US48
2023-05-28 09:00:00,339000,US48
2023-05-28 10:00:00,336002,US48
2023-05-28 11:00:00,335595,US48
2023-05-28 12:00:00,337720,US48
2023-05-28 13:00:00,348412,US48
2023-05-28 14:00:00,363722,US48
2023-05-28 15:00:00,378069,US48
2023-05-28 16:00:00,391771,US48
2023-05-28 17:00:00,406419,US48
2023-05-28 18:00:00,420248,US48
2023-05-28 19:00:00,431901,US48
2023-05-28 20:00:00,442865,US48
2023-05-28 21:00:00,452887,US48
2023-05-28 22:00:00,460749,US48
2023-05-28 23:00:00,463424,US48
2023-05-29 00:00:00,459130,US48
2023-05-29 01:00:00,452211,US48
2023-05-29 02:00:00,445458,US48
2023-05-29 03:00:00,431681,US48
2023-05-29 04:00:00,412014,US48
2023-05-29 05:00:00,390591,US48
2023-05-29 06:00:00,372128,US48
2023-05-29 07:00:00,357964,US48
2023-05-29 08:00:00,347163,US48
2023-05-29 09:00:00,341057,US48
2023-05-29 10:00:00,339485,US48
2023-05-29 11:00:00,340458,US48
2023-05-29 12:00:00,343270,US48
2023-05-29 13:00:00,354605,US48
2023-05-29 14:00:00,372709,US48
2023-05-29 15:00:00,392455,US48
2023-05-29 16:00:00,413131,US48
2023-05-29 17:00:00,432418,US48
2023-05-29 18:00:00,448191,US48
2023-05-29 19:00:00,461618,US48
2023-05-29 20:00:00,474649,US48
2023-05-29 21:00:00,486737,US48
2023-05-29 22:00:00,496878,US48
2023-05-29 23:00:00,500226,US48
2023-05-30 00:00:00,496344,US48
2023-05-30 01:00:00,488747,US48
2023-05-30 02:00:00,479236,US48
2023-05-30 03:00:00,460251,US48
2023-05-30 04:00:00,435396,US48
2023-05-30 05:00:00,409003,US48
2023-05-30 06:00:00,386892,US48
2023-05-30 07:00:00,369685,US48
2023-05-30 08:00:00,358244,US48
2023-05-30 09:00:00,355598,US48
2023-05-30 10:00:00,360438,US48
2023-05-30 11:00:00,375313,US48
2023-05-30 12:00:00,393005,US48
2023-05-30 13:00:00,411251,US48
2023-05-30 14:00:00,430310,US48
2023-05-30 15:00:00,451026,US48
2023-05-30 16:00:00,470639,US48
2023-05-30 17:00:00,490417,US48
2023-05-30 18:00:00,509568,US48
2023-05-30 19:00:00,525959,US48
2023-05-30 20:00:00,538704,US48
2023-05-30 21:00:00,548420,US48
2023-05-30 22:00:00,553825,US48
2023-05-30 23:00:00,552478,US48
2023-05-31 00:00:00,544513,US48
2023-05-31 01:00:00,532391,US48
2023-05-31 02:00:00,517432,US48
2023-05-31 03:00:00,494077,US48
2023-05-31 04:00:00,464616,US48
2023-05-31 05:00:00,437088,US48
2023-05-31 06:00:00,414673,US48
2023-05-31 07:00:00,393775,US48
2023-05-31 08:00:00,381130,US48
2023-05-31 09:00:00,375715,US48
2023-05-31 10:00:00,379132,US48
2023-05-31 11:00:00,392129,US48
2023-05-31 12:00:00,407703,US48
2023-05-31 13:00:00,424539,US48
2023-05-31 14:00:00,443035,US48
2023-05-31 15:00:00,463434,US48
2023-05-31 16:00:00,483388,US48
2023-05-31 17:00:00,502193,US48
2023-05-31 18:00:00,519657,US48
2023-05-31 19:00:00,534634,US48
2023-05-31 20:00:00,546572,US48
2023-05-31 21:00:00,556152,US48
2023-05-31 22:00:00,561520,US48
2023-05-31 23:00:00,559296,US48
2023-06-01 00:00:00,549803,US48
2023-06-01 01:00:00,536668,US48
2023-06-01 02:00:00,523247,US48
2023-06-01 03:00:00,500500,US48
2023-06-01 04:00:00,467234,US48
2023-06-01 05:00:00,443898,US48
2023-06-01 06:00:00,419011,US48
2023-06-01 07:00:00,399127,US48
2023-06-01 08:00:00,385803,US48
2023-06-01 09:00:00,380294,US48
2023-06-01 10:00:00,383550,US48
2023-06-01 11:00:00,394487,US48
2023-06-01 12:00:00,410948,US48
2023-06-01 13:00:00,430183,US48
2023-06-01 14:00:00,451918,US48
2023-06-01 15:00:00,474175,US48
2023-06-01 16:00:00,496134,US48
2023-06-01 17:00:00,517934,US48
2023-06-01 18:00:00,537529,US48
2023-06-01 19:00:00,553472,US48
2023-06-01 20:00:00,566067,US48
2023-06-01 21:00:00,576204,US48
2023-06-01 22:00:00,579375,US48
2023-06-01 23:00:00,576679,US48
2023-06-02 00:00:00,567149,US48
2023-06-02 01:00:00,552469,US48
2023-06-02 02:00:00,537010,US48
2023-06-02 03:00:00,513073,US48
2023-06-02 04:00:00,478880,US48
2023-06-02 05:00:00,451979,US48
2023-06-02 06:00:00,427237,US48
2023-06-02 07:00:00,405762,US48
2023-06-02 08:00:00,391842,US48
2023-06-02 09:00:00,385694,US48
2023-06-02 10:00:00,387999,US48
2023-06-02 11:00:00,399686,US48
2023-06-02 12:00:00,415535,US48
2023-06-02 13:00:00,436973,US48
2023-06-02 14:00:00,461181,US48
2023-06-02 15:00:00,487295,US48
2023-06-02 16:00:00,514255,US48
2023-06-02 17:00:00,538199,US48
2023-06-02 18:00:00,558801,US48
2023-06-02 19:00:00,575134,US48
2023-06-02 20:00:00,587046,US48
2023-06-02 21:00:00,595026,US48
2023-06-02 22:00:00,596141,US48
2023-06-02 23:00:00,589111,US48
2023-06-03 00:00:00,574943,US48
2023-06-03 01:00:00,555729,US48
2023-06-03 02:00:00,536497,US48
2023-06-03 03:00:00,510875,US48
2023-06-03 04:00:00,482392,US48
2023-06-03 05:00:00,452965,US48
2023-06-03 06:00:00,426010,US48
2023-06-03 07:00:00,404188,US48
2023-06-03 08:00:00,388116,US48
2023-06-03 09:00:00,377920,US48
2023-06-03 10:00:00,372803,US48
2023-06-03 11:00:00,372157,US48
2023-06-03 12:00:00,379632,US48
2023-06-03 13:00:00,397493,US48
2023-06-03 14:00:00,420979,US48
2023-06-03 15:00:00,446347,US48
2023-06-03 16:00:00,472762,US48
2023-06-03 17:00:00,495084,US48
2023-06-03 18:00:00,513074,US48
2023-06-03 19:00:00,527407,US48
2023-06-03 20:00:00,538001,US48
2023-06-03 21:00:00,546622,US48
2023-06-03 22:00:00,550189,US48
2023-06-03 23:00:00,546617,US48
2023-06-04 00:00:00,536024,US48
2023-06-04 01:00:00,520123,US48
2023-06-04 02:00:00,504434,US48
2023-06-04 03:00:00,484164,US48
2023-06-04 04:00:00,458553,US48
2023-06-04 05:00:00,431748,US48
2023-06-04 06:00:00,407587,US48
2023-06-04 07:00:00,389687,US48
2023-06-04 08:00:00,373462,US48
2023-06-04 09:00:00,363484,US48
2023-06-04 10:00:00,357399,US48
2023-06-04 11:00:00,354895,US48
2023-06-04 12:00:00,358469,US48
2023-06-04 13:00:00,372194,US48
2023-06-04 14:00:00,390898,US48
2023-06-04 15:00:00,411348,US48
2023-06-04 16:00:00,430677,US48
2023-06-04 17:00:00,449769,US48
2023-06-04 18:00:00,466196,US48
2023-06-04 19:00:00,481421,US48
2023-06-04 20:00:00,495117,US48
2023-06-04 21:00:00,507354,US48
2023-06-04 22:00:00,515910,US48
2023-06-04 23:00:00,518160,US48
2023-06-05 00:00:00,513172,US48
2023-06-05 01:00:00,503854,US48
2023-06-05 02:00:00,493131,US48
2023-06-05 03:00:00,473834,US48
2023-06-05 04:00:00,447758,US48
2023-06-05 05:00:00,420947,US48
2023-06-05 06:00:00,399403,US48
2023-06-05 07:00:00,381622,US48
2023-06-05 08:00:00,371891,US48
2023-06-05 09:00:00,365025,US48
2023-06-05 10:00:00,370336,US48
2023-06-05 11:00:00,383841,US48
2023-06-05 12:00:00,400143,US48
2023-06-05 13:00:00,416507,US48
2023-06-05 14:00:00,433464,US48
2023-06-05 15:00:00,452433,US48
2023-06-05 16:00:00,472527,US48
2023-06-05 17:00:00,492388,US48
2023-06-05 18:00:00,512049,US48
2023-06-05 19:00:00,528266,US48
2023-06-05 20:00:00,539643,US48
